product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Classy product,Working processer,5,"Dec, 2020", Ganjam District,2,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Value-for-money,I have updated my old pc with this chip. For now it's working perfectly but need few days to see it's performance otherwise everything is ok,4,"Mar, 2021", Kailashahar,2,1
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Wonderful,Worthy of moneyPerfectly packedPerfectly shippedPerfectly deliveredAnd perfectly working,4,"Dec, 2020", Bengaluru,1,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Super!,"Excellent, fully satisfied.",5,"Apr, 2021", Baleshwar,2,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Perfect product!,Great performance as expected i appreciate.,5,"Jan, 2021", New Delhi,1,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Mind-blowing purchase,Happy,5,"Dec, 2020", Jagtial,1,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Worth every penny,Price very high but nice working,5,"Nov, 2020", Tumkur,1,1
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Terrific purchase,Excellent. Works perfect. Checked using intel processor tool. All ok.,5,"Jul, 2020", Ernakulam District,2,1
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=2,Intel Core,"6,500",Worth every penny,Awesome👏👏👏👍👍👍👍😊😊😊,5,"Jun, 2020", Maslandapur,2,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Brilliant,Working perfectly,5,"Aug, 2021", Mathabhanga,1,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Just wow!,Very good processor. giving this feedback after 2 months of use,5,"Oct, 2020", Raigarh District,1,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Delightful,Amazing work,4,"Sep, 2021", Lucknow,0,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Fair,"Its okay,,, but i expcted the fan with it...",3,"Jan, 2021", Kolkata,1,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Worth every penny,"I was initially concerned about purchasing a second-hand processor, but the Intel Core i7 3770 turned out to be a fantastic choice. This CPU has exceeded my expectations and is truly worth the price. Upgrading from a dual-core processor to this powerhouse has made a noticeable difference in my computer's performance. The speed boost is remarkable, and my system now runs incredibly fast and smoothly.Despite being a few generations old, this i7 3770 continues to deliver superb performance wit...",5,30 days ago, Lucknow,0,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Good quality product,All good working,4,2 months ago, Greater Noida,0,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Simply awesome,Nice,5,6 months ago, Guwahati,0,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Terrific purchase,Great for gaming,5,7 months ago, Kadi,0,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Excellent,recieved working processor with safe packaging.,5,7 months ago, Howrah,0,0
itmd52175722a7c8,intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i7-3770-3-4-ghz-upto-3-9-lga-1155-socket-4-cores-8-threads-mb-smart-cache-desktop-processor/product-reviews/itmd52175722a7c8?page=3,Intel Core,"6,500",Wonderful,Intel Core i7-3770 .But it's old is gold.,4,9 months ago, Gumla,0,1
