product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itmd2rysrnmsszpz,intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Intel Core,"4,500",Good quality product,I was little afraid as it has no return policy and it was used but it worked like new. i'm so Happy with this chip. Also I want to mention got i5-2500 instead of i5-2400. but it's okay as they are almost same(2500 is a little better),4,"Nov, 2019", Gurdaspur,88,10
itmd2rysrnmsszpz,intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Intel Core,"4,500",The best,I also didn't bought it from flipkart ... but if you're planning to buy it ... definitely go for it . It totally worth .. Playing all latest game with pairing up GTX 550Ti and ADATA 8 GB Gaming Series RAM .... its truly impressive ... Always a great work by intel .,5,"Oct, 2012", ,115,30
itmd2rysrnmsszpz,intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Intel Core,"4,500",THE BEST OUT THERE...,"This is the best processor out there. It is superfast, excellent for gaming and unmatched by none in its segment.My advice, go in for this one blindly.I had an old Pentium 4 and when I upgraded to this one, I was astonished.",5,"Mar, 2012", ,30,14
itmd2rysrnmsszpz,intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Intel Core,"4,500",Really Nice,I bought it but it is not supporting in my motherboard btw it looks perfect,4,"Aug, 2019", Pimpri Chinchwad,33,19
itmd2rysrnmsszpz,intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Intel Core,"4,500",Good choice,Nice product review will after using 7 month....,4,"Nov, 2019", Kota,6,1
itmd2rysrnmsszpz,intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-2400-3-1-ghz-upto-3-4-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmd2rysrnmsszpz?page=1,Intel Core,"4,500",Brilliant,Beyond my expectations. This CPU can run modern games so well and fast and if you enable turbo mode it will run on 3.4 ghz,5,"Nov, 2019", Ranaghat,2,0
