product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itm14dc08749bcce,intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Intel i5-13600K,"46,500",Great product,"CHEAPEST PRICE, WORKING GREAT, UPGRADED FROM DUAL CORE E2140 1.6 GHZ, THE PERFORMANCE IS UNMATCHED AT THIS PRICE",5,"Feb, 2023", Ludhiana,8,6
itm14dc08749bcce,intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Intel i5-13600K,"46,500",Super!,Its very good processorWork perfectly,5,"Jan, 2023", Burhanpur,6,5
itm14dc08749bcce,intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Intel i5-13600K,"46,500",Mind-blowing purchase,Breakthrough performance,5,2 months ago, Silchar,0,0
itm14dc08749bcce,intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Intel i5-13600K,"46,500",Good quality product,Original Product and Good seller.,4,4 months ago, Bhavani,0,0
itm14dc08749bcce,intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Intel i5-13600K,"46,500",Fabulous!,Very much appreciated,5,6 months ago, Ranga Reddy,0,0
itm14dc08749bcce,intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Intel i5-13600K,"46,500",Terrific,Works perfevt no issues in delivery or usability,5,7 months ago, Hyderabad,0,0
itm14dc08749bcce,intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor,https://www.flipkart.com/intel-i5-13600k-2-6-ghz-lga1700-socket-6-cores-desktop-processor/product-reviews/itm14dc08749bcce?page=1,Intel i5-13600K,"46,500",Perfect product!,Very good,5,7 months ago, Hazaribagh District,0,1
