product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=2,Intel i3-10105F,"12,000",Good,Good,3,"Oct, 2022", Murshidabad District,1,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=2,Intel i3-10105F,"12,000",Did not meet expectations,I got repacked product, ,"Aug, 2022", Mumbai,18,2
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=2,Intel i3-10105F,"12,000",Highly recommended,Good,5,3 months ago, Madurai,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=2,Intel i3-10105F,"12,000",Classy product,"The Intel i3-10105F processor offers solid performance for its price point. With quad-core processing power and hyper-threading, it handles everyday tasks smoothly and can handle light editing, gaming and multitasking without breaking a sweat. While it may not be the most powerful option on the market, it provides excellent value for budget-conscious users looking for reliable performance.",5,3 months ago, Palamu District,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=2,Intel i3-10105F,"12,000",Perfect product!,good product at a good price,5,5 months ago, Bhilwara,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=2,Intel i3-10105F,"12,000",Worthless,"NO support for VGA, HDMI, Display port. Need to buy additional graphics card for Monitor/DISPLAY", ,7 months ago, Mapusa,3,1
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Wonderful,Nice Forformence,5,7 months ago, Chittoor District,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Terrific,Thank you 👍 to give me unbelievable price I hope next same rate,5,7 months ago, Bhopal,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Highly recommended,Thank 😄 fantastic everything,5,7 months ago, Bhopal,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Hated it!,Worst processor do not buying this product not supported h510m-b motherboard lga 1200 black screen problem waist my money 😞😭😭😞😭😞😭😭😭😭😭😞😭😞😭😭😭😭😭, ,7 months ago, Shrirampur,2,7
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Awesome,Superb,5,7 months ago, Raigarh,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Highly recommended,Good processor at the reasonable price,5,7 months ago, Delhi,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Classy product,Perfect,5,7 months ago, Jamshedpur,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Terrific,Good Price unbeatable price wow Superb,5,7 months ago, Arsikere,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Terrific purchase,Good processor.Fast enough for everyday use moderate heavy task.,5,9 months ago, Unakoti,0,0
itm969854600ddd9,intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105f-3-7-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itm969854600ddd9?page=3,Intel i3-10105F,"12,000",Unsatisfactory,bad product, ,"Apr, 2023", Nongstoin,1,1
