product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itm8f67aefba0795,intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor/product-reviews/itm8f67aefba0795?page=1,Intel Core,"6,500",Worst experience ever!,Very bad product it's not working, ,"Jun, 2021", Noida,4,1
itm8f67aefba0795,intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor/product-reviews/itm8f67aefba0795?page=1,Intel Core,"6,500",Highly recommended,Realy good product and very first u can buy it,5,"Aug, 2020", Hugli District,2,0
itm8f67aefba0795,intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor/product-reviews/itm8f67aefba0795?page=1,Intel Core,"6,500",Excellent,"Unbelievable! Got 4160t, awesome i3 cpu with 35 w yep capable of 4k h264 and h265 10 bit with ease, lovely.",5,"Jul, 2020", Kolkata,2,1
itm8f67aefba0795,intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i3-4130t-2-9-ghz-lga-1150-socket-2-cores-4-threads-3-mb-smart-cache-desktop-processor/product-reviews/itm8f67aefba0795?page=1,Intel Core,"6,500",Wonderful,It's Not i3 4130 t 2.9ghz it's Intel core i3 4160t 3.10 ghzBest for meI'm playing gta v with this processor It's give Smooth gameplay,5,"Jan, 2022", Balimela,1,1
