product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itm6c7a07d5d0ae8,intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor/product-reviews/itm6c7a07d5d0ae8?page=1,Intel i5-12600K,"42,000",Must buy!,"Very good processor in this price range runs like butter,recemmond liquid cooling and MSIZ690 Pro wifi (23K) with ddr5 6400Mhz( 4k) .One More thing,you don't need discrete graphics card with it,it comes with intel UHD graphics.",5,"Dec, 2022", Kanpur,14,3
itm6c7a07d5d0ae8,intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor/product-reviews/itm6c7a07d5d0ae8?page=1,Intel i5-12600K,"42,000",Highly recommended,Original product... box came sealed tested everything and processor is 100% genuine ! and for ddr4 memory maximum frequency this processor supports is 3200mhz.,5,"Jul, 2022", West Delhi,7,3
itm6c7a07d5d0ae8,intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor/product-reviews/itm6c7a07d5d0ae8?page=1,Intel i5-12600K,"42,000",Nice,The box was little mushed but the delivery was on time ........ original product 👌🏻......,3,"Aug, 2022", Saharanpur,4,1
itm6c7a07d5d0ae8,intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor/product-reviews/itm6c7a07d5d0ae8?page=1,Intel i5-12600K,"42,000",10/10 to the Processor and Flipkart,"Amazing processor from Intel. Blazingly Fast. Went to Nehru Place to scout for this 12600k processor, nobody could give deal better than what i have got on flipkart. Thanks Flipkart and the seller for quick delivery with original, seal packed processor. ❤️",5,"May, 2023", New Delhi,1,0
itm6c7a07d5d0ae8,intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor/product-reviews/itm6c7a07d5d0ae8?page=1,Intel i5-12600K,"42,000",Not recommended at all,Overheating, ,"Nov, 2022", Fatehabad District,3,11
itm6c7a07d5d0ae8,intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor,https://www.flipkart.com/intel-i5-12600k-4-9-ghz-upto-lga1700-socket-10-cores-16-threads-desktop-processor/product-reviews/itm6c7a07d5d0ae8?page=1,Intel i5-12600K,"42,000",Perfect product!,"Really impressive performance. Bought in sale at 22k, worth it.",5,9 months ago, Jaisalmer,0,0
